uuid,url,datetime_utc,time_class,time_control,rated,my_color,opponent,my_rating,opponent_rating,rating_diff,outcome,termination_reason,eco_code,opening_name,opening_family,num_plies,num_full_moves,first_move_mine,castled,castle_side,castle_move_number,datetime_local,day_of_week,hour_of_day
571950d7-1979-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165593091710,2026-03-06 16:27:16+00:00,rapid,600,True,white,amalski1,1129,1131,-2,win,Resignation,B01,Scandinavian Defense Mieses Kotrc Main Line 4.Nf3,Scandinavian Defense Mieses Kotrc Main Line,60,30,e4,True,kingside,6.0,2026-03-06 19:27:16+00:00,Friday,19
0229e1f1-1985-11f1-a36c-491af401000f,https://www.chess.com/game/live/165596584220,2026-03-06 17:50:48+00:00,rapid,600,True,white,ViRgIL04,1137,1128,9,win,Checkmate,C45,Scotch Game 3...d6,Scotch Game,47,24,e4,True,queenside,11.0,2026-03-06 20:50:48+00:00,Friday,20
856e0cc1-1986-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165597020292,2026-03-06 18:01:38+00:00,rapid,600,True,black,OLEHBOBRYK,1129,1155,-26,loss,Abandoned,A01,Nimzowitsch Larsen Attack Classical Variation 2.e3 e5,Nimzowitsch Larsen Attack Classical Variation,21,11,e5,True,queenside,10.0,2026-03-06 21:01:38+00:00,Friday,21
034c7e68-1987-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165597159934,2026-03-06 18:05:09+00:00,rapid,600,True,white,zpmane,1129,1135,-6,draw,Repetition,C47,Four Knights Game Scotch Variation Accepted 5.Nxd4,Four Knights Game Scotch Variation Accepted,116,58,e4,True,queenside,11.0,2026-03-06 21:05:09+00:00,Friday,21
bef25be2-1a86-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165652788606,2026-03-08 00:35:45+00:00,rapid,600,True,black,TamakiUwU,1121,1139,-18,loss,Resignation,C25,Vienna Game Max Lange Vienna Gambit,Vienna Game Max Lange Vienna Gambit,46,23,e5,True,kingside,9.0,2026-03-08 03:35:45+00:00,Sunday,3
90fc7fe7-1a87-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165652920102,2026-03-08 00:41:38+00:00,rapid,600,True,white,empty007x,1113,1129,-16,loss,Resignation,B40,Sicilian Defense French Variation 3.d4 cxd4,Sicilian Defense French Variation,40,20,e4,False,,,2026-03-08 03:41:38+00:00,Sunday,3
652dc99b-1a88-11f1-8302-f6e88001000f,https://www.chess.com/game/live/165653052024,2026-03-08 00:47:34+00:00,rapid,600,True,white,wassimdr1,1121,1092,29,win,Resignation,B23,Closed Sicilian Defense Traditional Line 3.Nf3 Nf6 4.e5 Ng4,Closed Sicilian Defense Traditional Line,71,36,e4,True,kingside,7.0,2026-03-08 03:47:34+00:00,Sunday,3
902cc25d-1a89-11f1-8302-f6e88001000f,https://www.chess.com/game/live/165653236488,2026-03-08 00:55:55+00:00,rapid,600,True,black,nicolas7206,1113,1143,-30,loss,Resignation,A09,Reti Opening Reti Gambit Accepted,Reti Opening Reti Gambit Accepted,54,27,d5,False,,,2026-03-08 03:55:55+00:00,Sunday,3
6c3f4c7b-1a8b-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165653527682,2026-03-08 01:09:14+00:00,rapid,600,True,black,Munkhuu0205,1105,1139,-34,loss,Resignation,C47,Four Knights Game,Four Knights Game,45,23,e5,True,kingside,6.0,2026-03-08 04:09:14+00:00,Sunday,4
42a81041-1a8c-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165653657382,2026-03-08 01:15:14+00:00,rapid,600,True,white,wanorde2323,1114,1118,-4,win,Resignation,C46,Three Knights Opening 3...Bc5 4.Nxe5 Nxe5 5.d4,Three Knights Opening,17,9,e4,False,,,2026-03-08 04:15:14+00:00,Sunday,4
8e4bec53-1a8c-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165653703098,2026-03-08 01:17:21+00:00,rapid,600,True,black,DacPain,1106,1137,-31,loss,Checkmate,D00,Queens Pawn Opening Stonewall Attack,Queens Pawn Opening Stonewall Attack,47,24,d5,True,queenside,10.0,2026-03-08 04:17:21+00:00,Sunday,4
426cf0bd-1a8e-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165653966430,2026-03-08 01:29:32+00:00,rapid,600,True,black,T1G3R71,1099,1137,-38,loss,Checkmate,C50,Giuoco Piano Game Giuoco Pianissimo Variation 4...Nf6 5.O O,Giuoco Piano Game Giuoco Pianissimo Variation,107,54,e5,True,kingside,8.0,2026-03-08 04:29:32+00:00,Sunday,4
aa6e3290-1a8f-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165654183826,2026-03-08 01:39:36+00:00,rapid,600,True,white,DDAAAAni,1107,1080,27,win,Checkmate,C47,Four Knights Game Scotch Variation,Four Knights Game Scotch Variation,53,27,e4,True,kingside,12.0,2026-03-08 04:39:36+00:00,Sunday,4
c064cc51-1a90-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165654352060,2026-03-08 01:47:23+00:00,rapid,600,True,black,Real-ankxaaa,1115,1101,14,win,Abandoned,C57,Italian Game Knight Attack Normal Variation 5.exd5,Italian Game Knight Attack Normal Variation,28,14,e5,False,,,2026-03-08 04:47:23+00:00,Sunday,4
dc1798dc-1a91-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165654523232,2026-03-08 01:55:19+00:00,rapid,600,True,white,geduranmolina,1124,1128,-4,win,Checkmate,C41,Philidor Defense 3.Nc3,Philidor Defense,49,25,e4,True,queenside,11.0,2026-03-08 04:55:19+00:00,Sunday,4
feb90941-1a93-11f1-8302-f6e88001000f,https://www.chess.com/game/live/165654851842,2026-03-08 02:10:36+00:00,rapid,600,True,white,lapetitesouris19,1124,1109,15,draw,Stalemate,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,86,43,e4,True,kingside,5.0,2026-03-08 05:10:36+00:00,Sunday,5
79544f98-1b53-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165696107650,2026-03-09 01:01:15+00:00,rapid,600,True,black,FlareSR,1132,1104,28,win,Resignation,C55,Italian Game Two Knights Defense 4.O O Nxe4,Italian Game Two Knights Defense,65,33,e5,False,,,2026-03-09 04:01:15+00:00,Monday,4
cd8c9038-1b54-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165696312948,2026-03-09 01:10:46+00:00,rapid,600,True,white,Reusiscool53,1140,1118,22,win,Resignation,C46,Three Knights Opening 3...Bc5 4.Nxe5 Nxe5 5.d4,Three Knights Opening,18,9,e4,False,,,2026-03-09 04:10:46+00:00,Monday,4
37b6c18e-1b55-11f1-9dd5-77173e01000f,https://www.chess.com/game/live/165696376732,2026-03-09 01:13:44+00:00,rapid,600,True,black,akpaul60,1132,1145,-13,loss,Checkmate,C24,Bishops Opening Berlin Defense 3.d3 Bc5,Bishops Opening Berlin Defense,59,30,e5,True,kingside,4.0,2026-03-09 04:13:44+00:00,Monday,4
965f42de-1b8d-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165705024006,2026-03-09 07:57:15+00:00,rapid,600,True,white,jlmsl,1140,1123,17,win,Resignation,C46,Three Knights Opening,Three Knights Opening,95,48,e4,True,kingside,7.0,2026-03-09 10:57:15+00:00,Monday,10
cc746303-1ba1-11f1-8b9b-814b0301000f,https://www.chess.com/game/live/165708991518,2026-03-09 10:21:55+00:00,rapid,600,True,black,Nyanto2,1132,1169,-37,loss,Checkmate,A00,Van t Kruijs Opening 1...e5,Van t Kruijs Opening,123,62,e5,True,kingside,6.0,2026-03-09 13:21:55+00:00,Monday,13
902f574a-1c32-11f1-bbdb-4e729001000f,https://www.chess.com/game/live/165743300408,2026-03-10 03:38:11+00:00,rapid,600,True,white,A9eelop,1124,1158,-34,loss,Checkmate,B33,Sicilian Defense Open...4.Nxd4 d6 5.Nc3 e5,Sicilian Defense Open...4.Nxd4 d6,104,52,e4,True,queenside,12.0,2026-03-10 06:38:11+00:00,Tuesday,6
80682861-1ca4-11f1-8fa2-6d2fab01000f,https://www.chess.com/game/live/165768920450,2026-03-10 17:13:48+00:00,rapid,600,True,black,kikiriki74,1116,1129,-13,loss,Checkmate,D00,Queens Pawn Opening 1...d5 2.e3 Nf6,Queens Pawn Opening,91,46,d5,True,kingside,14.0,2026-03-10 20:13:48+00:00,Tuesday,20
4bc681c6-1cd8-11f1-920c-58fad201000f,https://www.chess.com/game/live/165781705586,2026-03-10 23:24:33+00:00,rapid,600,True,white,dhiraj_hassani,1115,1094,21,draw,Insufficient material,C41,Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3,Philidor Defense Exchange Variation,137,69,e4,True,queenside,9.0,2026-03-11 02:24:33+00:00,Wednesday,2
964cc37f-1d23-11f1-afcc-e0297301000f,https://www.chess.com/game/live/165793977064,2026-03-11 08:23:30+00:00,rapid,600,True,black,Gibsonkaban,1107,1126,-19,loss,Checkmate,C47,Four Knights Game Scotch Variation Accepted 5.Nxd4,Four Knights Game Scotch Variation Accepted,113,57,e5,True,kingside,7.0,2026-03-11 11:23:30+00:00,Wednesday,11
e26d6610-1d2d-11f1-a12d-d2e11e01000f,https://www.chess.com/game/live/165796010582,2026-03-11 09:37:13+00:00,rapid,600,True,black,JN0lR,1115,1118,-3,win,Checkmate,D00,Queens Pawn Opening Accelerated London System,Queens Pawn Opening Accelerated London System,80,40,d5,True,kingside,13.0,2026-03-11 12:37:13+00:00,Wednesday,12
9e4fd1c7-1d31-11f1-920c-58fad201000f,https://www.chess.com/game/live/165796794804,2026-03-11 10:03:57+00:00,rapid,600,True,white,NurbaEgindibulak79,1107,1111,-4,loss,Checkmate,C62,Ruy Lopez Opening Old Steinitz Defense 4.d4 Bd7 5.Nc3 Nf6,Ruy Lopez Opening Old Steinitz Defense,124,62,e4,True,queenside,16.0,2026-03-11 13:03:57+00:00,Wednesday,13
5a307a35-1d33-11f1-a12d-d2e11e01000f,https://www.chess.com/game/live/165797169722,2026-03-11 10:16:21+00:00,rapid,600,True,white,Chenthil-1981,1115,1105,10,win,Timeout,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.Nf3,Scandinavian Defense Mieses Kotrc Variation,87,44,e4,True,kingside,15.0,2026-03-11 13:16:21+00:00,Wednesday,13
eb8f675d-1d57-11f1-90ad-cbf60d01000f,https://www.chess.com/game/live/165806456988,2026-03-11 14:38:07+00:00,rapid,600,True,black,jozsiholczi,1123,1123,0,win,Checkmate,C20,Kings Pawn Opening Leonardis Variation,Kings Pawn Opening Leonardis Variation,130,65,e5,True,queenside,17.0,2026-03-11 17:38:07+00:00,Wednesday,17
b0ccc0d8-1e0e-11f1-bbaa-334fe101000f,https://www.chess.com/game/live/165845237310,2026-03-12 12:26:27+00:00,rapid,600,True,black,venkateshkola,1139,1108,31,win,Resignation,C47,Four Knights Game Italian Variation 4...Nxe4 5.Nxe4 d5,Four Knights Game Italian Variation,17,9,e5,False,,,2026-03-12 15:26:27+00:00,Thursday,15
d7d4f8c8-1e0e-11f1-b67d-d9d20001000f,https://www.chess.com/game/live/165845275846,2026-03-12 12:27:32+00:00,rapid,600,True,white,sreysonja,1147,1149,-2,win,Resignation,B10,Caro Kann Defense 2.Nf3 d5 3.exd5 cxd5,Caro Kann Defense,103,52,e4,True,queenside,9.0,2026-03-12 15:27:32+00:00,Thursday,15
2b2853d3-1fb9-11f1-8014-9c2a0a01000f,https://www.chess.com/game/live/165939582110,2026-03-14 15:19:17+00:00,rapid,600,True,white,PiotrN260666,1155,1143,12,win,Checkmate,C41,Philidor Defense 3.Nc3,Philidor Defense,65,33,e4,True,queenside,15.0,2026-03-14 18:19:17+00:00,Saturday,18
ec5abc7d-1fbf-11f1-827c-675e9701000f,https://www.chess.com/game/live/165941482822,2026-03-14 16:07:39+00:00,rapid,600,True,black,QuanKD,1147,1159,-12,loss,Checkmate,D20,Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4,Queens Gambit Accepted Old Variation,51,26,d5,True,kingside,13.0,2026-03-14 19:07:39+00:00,Saturday,19
428c5c24-1fc1-11f1-af1a-88a88701000f,https://www.chess.com/game/live/165941858224,2026-03-14 16:17:13+00:00,rapid,600,True,black,v_pbear,1155,1160,-5,win,Checkmate,C55,Italian Game Two Knights Open,Italian Game Two Knights Open,128,64,e5,False,,,2026-03-14 19:17:13+00:00,Saturday,19
5ff1673a-2004-11f1-af1a-88a88701000f,https://www.chess.com/game/live/165957458406,2026-03-15 00:17:38+00:00,rapid,600,True,white,BayA79,1163,1162,1,win,Resignation,C48,Four Knights Game Spanish Variation 4...Bd6 5.O O O O,Four Knights Game Spanish Variation,15,8,e4,True,kingside,5.0,2026-03-15 03:17:38+00:00,Sunday,3
889b8f4c-2004-11f1-8095-cd1a0401000f,https://www.chess.com/game/live/165957484096,2026-03-15 00:18:46+00:00,rapid,600,True,white,Garopa86,1171,1172,-1,win,Resignation,C46,Three Knights Opening 3...Bc5 4.Nxe5 Nxe5 5.d4,Three Knights Opening,39,20,e4,True,queenside,11.0,2026-03-15 03:18:46+00:00,Sunday,3
3e9c8939-2073-11f1-827c-675e9701000f,https://www.chess.com/game/live/165978122884,2026-03-15 13:31:16+00:00,rapid,600,True,black,JensChristia,1179,1154,25,win,Resignation,A00,Van t Kruijs Opening 1...e5,Van t Kruijs Opening,92,46,e5,True,kingside,8.0,2026-03-15 16:31:16+00:00,Sunday,16
6872ea9b-2075-11f1-9ab2-960b9501000f,https://www.chess.com/game/live/165978692108,2026-03-15 13:46:46+00:00,rapid,600,True,white,1212samir1212,1188,1195,-7,win,Resignation,C47,Four Knights Game Scotch Variation,Four Knights Game Scotch Variation,57,29,e4,False,,,2026-03-15 16:46:46+00:00,Sunday,16
44cb74ab-2076-11f1-827c-675e9701000f,https://www.chess.com/game/live/165978921558,2026-03-15 13:52:55+00:00,rapid,600,True,black,happinessmanager,1196,1177,19,win,Checkmate,D20,Queens Gambit Accepted Central Variation Alekhine System 4.Nc3,Queens Gambit Accepted Central Variation Alekhine System,46,23,d5,True,kingside,11.0,2026-03-15 16:52:55+00:00,Sunday,16
2d335184-207b-11f1-827c-675e9701000f,https://www.chess.com/game/live/165980243770,2026-03-15 14:28:03+00:00,rapid,600,True,white,michiii25,1196,1175,21,draw,Repetition,C47,Four Knights Game Scotch Variation Accepted 5.Nxd4 Bb4 6.Nxc6,Four Knights Game Scotch Variation Accepted,134,67,e4,True,kingside,15.0,2026-03-15 17:28:03+00:00,Sunday,17
8b0a9b8e-20ba-11f1-827c-675e9701000f,https://www.chess.com/game/live/165996976144,2026-03-15 22:01:39+00:00,rapid,600,True,black,milosavn1958,1188,1199,-11,loss,Checkmate,C24,Bishops Opening Berlin Defense,Bishops Opening Berlin Defense,105,53,e5,True,kingside,5.0,2026-03-16 01:01:39+00:00,Monday,1
a2a82616-20c9-11f1-827c-675e9701000f,https://www.chess.com/game/live/165999779086,2026-03-15 23:49:41+00:00,rapid,600,True,white,Darwinvg1,1181,1220,-39,loss,Checkmate,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,146,73,e4,True,kingside,5.0,2026-03-16 02:49:41+00:00,Monday,2
9b11acb9-20cc-11f1-827c-675e9701000f,https://www.chess.com/game/live/166000269066,2026-03-16 00:10:57+00:00,rapid,600,True,black,Thedoc24,1189,1180,9,win,Resignation,D02,Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Nf6 4.e3,Queens Pawn Opening Zukertort Chigorin Variation,120,60,d5,True,queenside,11.0,2026-03-16 03:10:57+00:00,Monday,3
1d2df992-20ce-11f1-8095-cd1a0401000f,https://www.chess.com/game/live/166000512242,2026-03-16 00:21:45+00:00,rapid,600,True,white,mavisu013,1196,1156,40,win,Resignation,C46,Three Knights Opening 3...Bc5 4.Nxe5,Three Knights Opening,109,55,e4,False,,,2026-03-16 03:21:45+00:00,Monday,3
30499788-20d8-11f1-af1a-88a88701000f,https://www.chess.com/game/live/166002095416,2026-03-16 01:33:52+00:00,rapid,600,True,black,Fr1edTomato2,1204,1185,19,win,Resignation,A20,English Opening Kings English Variation,English Opening Kings English Variation,10,5,e5,False,,,2026-03-16 04:33:52+00:00,Monday,4
4e063441-20d8-11f1-827c-675e9701000f,https://www.chess.com/game/live/166002113838,2026-03-16 01:34:41+00:00,rapid,600,True,black,Michael101319,1212,1206,6,win,Resignation,D07,Queens Gambit Declined Chigorin Defense 3.e3,Queens Gambit Declined Chigorin Defense,89,45,d5,True,kingside,11.0,2026-03-16 04:34:41+00:00,Monday,4
bac59906-20d9-11f1-8095-cd1a0401000f,https://www.chess.com/game/live/166002335832,2026-03-16 01:44:53+00:00,rapid,600,True,white,Michael101319,1204,1214,-10,loss,Timeout,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,Scandinavian Defense Mieses Kotrc Variation,186,93,e4,True,queenside,9.0,2026-03-16 04:44:53+00:00,Monday,4
8a47d7c2-2145-11f1-a47f-3508f901000f,https://www.chess.com/game/live/166023487144,2026-03-16 14:36:38+00:00,rapid,600,True,black,poslicedrinktea,1196,1206,-10,loss,Resignation,D20,Queens Gambit Accepted Central Variation McDonnell Defense,Queens Gambit Accepted Central Variation McDonnell Defense,61,31,d5,True,kingside,11.0,2026-03-16 17:36:38+00:00,Monday,17
b4ea5755-2146-11f1-b8aa-291ec601000f,https://www.chess.com/game/live/166023829442,2026-03-16 14:44:59+00:00,rapid,600,True,white,atsaries,1187,1181,6,loss,Checkmate,C47,Four Knights Game Scotch Variation Accepted 5.Nxd4,Four Knights Game Scotch Variation Accepted,100,50,e4,True,queenside,14.0,2026-03-16 17:44:59+00:00,Monday,17
64dd3bfe-214b-11f1-bdcd-8be65501000f,https://www.chess.com/game/live/166025202682,2026-03-16 15:18:32+00:00,rapid,600,True,white,Bunny13127,1194,1157,37,win,Resignation,C46,Three Knights Opening 3...d6,Three Knights Opening,105,53,e4,True,queenside,12.0,2026-03-16 18:18:32+00:00,Monday,18
93a49773-217a-11f1-b170-620bca01000f,https://www.chess.com/game/live/166038724064,2026-03-16 20:56:17+00:00,rapid,600,True,black,alfchessky,1186,1203,-17,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,7,4,e5,False,,,2026-03-16 23:56:17+00:00,Monday,23
9e8ccc47-217a-11f1-b170-620bca01000f,https://www.chess.com/game/live/166038734698,2026-03-16 20:56:35+00:00,rapid,600,True,black,xgxGM03,1193,1157,36,win,Resignation,C57,Italian Game Knight Attack Normal Variation 5.exd5,Italian Game Knight Attack Normal Variation,34,17,e5,False,,,2026-03-16 23:56:35+00:00,Monday,23
4f7d465a-217b-11f1-b170-620bca01000f,https://www.chess.com/game/live/166038908406,2026-03-16 21:01:32+00:00,rapid,600,True,white,LongBeachHendo,1185,1217,-32,loss,Resignation,C48,Four Knights Game Spanish Variation Ranken Variation,Four Knights Game Spanish Variation Ranken Variation,64,32,e4,True,queenside,12.0,2026-03-17 00:01:32+00:00,Tuesday,0
b29dbbad-2183-11f1-903a-3f786701000f,https://www.chess.com/game/live/166040910874,2026-03-16 22:01:34+00:00,rapid,600,True,white,T3-BO,1177,1184,-7,loss,Checkmate,C46,Three Knights Opening 3...Bc5 4.Nxe5 Nxe5 5.d4,Three Knights Opening,116,58,e4,True,queenside,10.0,2026-03-17 01:01:34+00:00,Tuesday,1
5375019a-2185-11f1-bf85-ee22e901000f,https://www.chess.com/game/live/166041269884,2026-03-16 22:13:13+00:00,rapid,600,True,black,SSR1104,1185,1166,19,win,Timeout,C24,Bishops Opening Berlin Defense 3.d3 Bc5,Bishops Opening Berlin Defense,48,24,e5,True,kingside,21.0,2026-03-17 01:13:13+00:00,Tuesday,1
4cec7ea1-21f4-11f1-bfdb-b2b58601000f,https://www.chess.com/game/live/166061140892,2026-03-17 11:27:37+00:00,rapid,600,True,black,Laithwm,1185,511,674,win,Resignation,C45,Scotch Game Classical Variation 5.Be3 Qf6,Scotch Game Classical Variation,60,30,e5,False,,,2026-03-17 14:27:37+00:00,Tuesday,14
400265ee-230a-11f1-bf9b-f00edb01000f,https://www.chess.com/game/live/166125552958,2026-03-18 20:37:15+00:00,rapid,600,True,black,insidejobber,1177,1203,-26,loss,Checkmate,C23,Bishops Opening 2...Nc6 3.d3 Nf6,Bishops Opening,125,63,e5,True,kingside,11.0,2026-03-18 23:37:15+00:00,Wednesday,23
5688c5a8-2455-11f1-931a-e61c5801000f,https://www.chess.com/game/live/166193627232,2026-03-20 12:07:16+00:00,rapid,600,True,black,richardaicowley,1185,1162,23,win,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,66,33,e5,True,queenside,11.0,2026-03-20 15:07:16+00:00,Friday,15
7831732f-2456-11f1-a982-db348d01000f,https://www.chess.com/game/live/166193911356,2026-03-20 12:15:22+00:00,rapid,600,False,white,mercthe2nd,1185,625,560,loss,Checkmate,C46,Three Knights Opening,Three Knights Opening,108,54,e4,True,kingside,9.0,2026-03-20 15:15:22+00:00,Friday,15
c6282416-2457-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166194243622,2026-03-20 12:24:43+00:00,rapid,600,False,black,mercthe2nd,1185,625,560,win,Checkmate,C65,Ruy Lopez Opening Berlin Defense 4.Bxc6 dxc6,Ruy Lopez Opening Berlin Defense,80,40,e5,True,kingside,9.0,2026-03-20 15:24:43+00:00,Friday,15
465411de-2459-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166194627240,2026-03-20 12:35:27+00:00,rapid,600,False,white,mercthe2nd,1185,625,560,win,Resignation,C60,Ruy Lopez Opening Cozio Defense 4.d4 exd4 5.Nxd4,Ruy Lopez Opening Cozio Defense,39,20,e4,True,kingside,9.0,2026-03-20 15:35:27+00:00,Friday,15
a82497e0-2514-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166234463074,2026-03-21 10:56:47+00:00,rapid,600,True,white,HIMEL_07,1193,1158,35,win,Resignation,C46,Three Knights Opening 3...Bc5 4.Nxe5 Nxe5 5.d4,Three Knights Opening,25,13,e4,True,queenside,9.0,2026-03-21 13:56:47+00:00,Saturday,13
99c85556-2515-11f1-857b-b0551e01000f,https://www.chess.com/game/live/166234673654,2026-03-21 11:03:33+00:00,rapid,600,True,white,Singhsuraj2009,1185,1206,-21,loss,Resignation,B00,Kings Pawn Opening,Kings Pawn Opening,63,32,e4,True,kingside,8.0,2026-03-21 14:03:33+00:00,Saturday,14
574bf3a4-2615-11f1-b5fb-2c299f01000f,https://www.chess.com/game/live/166290834054,2026-03-22 17:34:12+00:00,rapid,600,True,black,sebstrat,1177,1203,-26,loss,Checkmate,C42,Petrovs Defense 3.d3 Nc6,Petrovs Defense,101,51,e5,True,kingside,5.0,2026-03-22 20:34:12+00:00,Sunday,20
745ae830-265b-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166305336978,2026-03-23 01:56:06+00:00,rapid,600,True,white,Archilbaga,1169,1189,-20,loss,Checkmate,C46,Three Knights Opening,Three Knights Opening,150,75,e4,True,queenside,9.0,2026-03-23 04:56:06+00:00,Monday,4
36affeab-2687-11f1-a6bf-4abd5e01000f,https://www.chess.com/game/live/166311918876,2026-03-23 07:09:20+00:00,rapid,600,True,black,minhvet,1177,1172,5,win,Timeout,C20,Kings Pawn Opening Leonardis Variation,Kings Pawn Opening Leonardis Variation,118,59,e5,True,kingside,7.0,2026-03-23 10:09:20+00:00,Monday,10
840fe2c3-2701-11f1-85be-d442ed01000f,https://www.chess.com/game/live/166342849078,2026-03-23 21:44:48+00:00,rapid,600,True,white,JoseCarmona008,1185,1170,15,win,Resignation,B33,Sicilian Defense Open Pelikan and Sveshnikov Exchange Variation 6...bxc6,Sicilian Defense Open Pelikan and Sveshnikov Exchange Variation,49,25,e4,True,kingside,12.0,2026-03-24 00:44:48+00:00,Tuesday,0
7f6921ca-2702-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166343069398,2026-03-23 21:51:50+00:00,rapid,600,True,black,Jarinek14a,1193,1164,29,win,Resignation,C45,Scotch Game 3...d6,Scotch Game,66,33,e5,True,queenside,11.0,2026-03-24 00:51:50+00:00,Tuesday,0
1399b5e0-277a-11f1-b5fb-2c299f01000f,https://www.chess.com/game/live/166364743930,2026-03-24 12:07:49+00:00,rapid,600,True,white,ARCHI0371,1185,1219,-34,loss,Checkmate,B07,Pirc Defense Czech Defense,Pirc Defense Czech Defense,144,72,e4,True,queenside,9.0,2026-03-24 15:07:49+00:00,Tuesday,15
155e6998-277d-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166365513446,2026-03-24 12:29:20+00:00,rapid,600,True,white,DormidontPreobrazhensky,1177,1183,-6,loss,Abandoned,C02,French Defense Advance Nimzowitsch System,French Defense Advance Nimzowitsch System,56,28,e4,False,,,2026-03-24 15:29:20+00:00,Tuesday,15
85ed4dac-277e-11f1-9cba-64284d01000f,https://www.chess.com/game/live/166365890396,2026-03-24 12:39:39+00:00,rapid,600,True,black,ADITYA-0908,1169,1203,-34,loss,Abandoned,C57,Italian Game Knight Attack,Italian Game Knight Attack,61,31,e5,True,kingside,15.0,2026-03-24 15:39:39+00:00,Tuesday,15
7a1ef188-2793-11f1-9cba-64284d01000f,https://www.chess.com/game/live/166371819570,2026-03-24 15:09:38+00:00,rapid,600,True,white,Majed-majed,1169,1154,15,draw,Insufficient material,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,141,71,e4,False,,,2026-03-24 18:09:38+00:00,Tuesday,18
12d2c739-283f-11f1-879f-479f4801000f,https://www.chess.com/game/live/166408086232,2026-03-25 11:37:58+00:00,rapid,600,True,black,raznev,1162,1199,-37,loss,Checkmate,C23,Bishops Opening 2...Nc6 3.d3 Nf6,Bishops Opening,95,48,e5,True,queenside,11.0,2026-03-25 14:37:58+00:00,Wednesday,14
f8730964-2910-11f1-90d9-5b88c201000f,https://www.chess.com/game/live/166454885434,2026-03-26 12:40:29+00:00,rapid,600,True,black,vahmei,1170,1166,4,win,Abandoned,A45,Indian Game Fantasy Variation 2...d5,Indian Game Fantasy Variation,64,32,d5,True,kingside,10.0,2026-03-26 15:40:29+00:00,Thursday,15
8ad5e6c7-2912-11f1-90d9-5b88c201000f,https://www.chess.com/game/live/166455305902,2026-03-26 12:51:44+00:00,rapid,600,True,white,keretapi234,1178,1163,15,win,Resignation,B10,Caro Kann Defense 2.Nf3 d5 3.exd5 cxd5,Caro Kann Defense,63,32,e4,False,,,2026-03-26 15:51:44+00:00,Thursday,15
50f7a3e6-2913-11f1-9050-52d7e501000f,https://www.chess.com/game/live/166455512996,2026-03-26 12:57:16+00:00,rapid,600,True,white,Masagi23,1178,1170,8,draw,Agreed draw,B00,Nimzowitsch Defense Declined 2...Nf6 3.e5 Nd5,Nimzowitsch Defense Declined,117,59,e4,True,queenside,14.0,2026-03-26 15:57:16+00:00,Thursday,15
76aa9e6e-2933-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166464959630,2026-03-26 16:47:23+00:00,rapid,600,True,white,ManishGehlot,1170,1177,-7,loss,Checkmate,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,48,24,e4,True,queenside,14.0,2026-03-26 19:47:23+00:00,Thursday,19
3b636bff-29ef-11f1-9341-525d3d01000f,https://www.chess.com/game/live/166505167630,2026-03-27 15:11:29+00:00,rapid,600,True,black,nissa6000,1178,1177,1,win,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,50,25,e5,True,queenside,12.0,2026-03-27 18:11:29+00:00,Friday,18
